,Patient_A_Suspected_Klinefelter,Patient_B_Suspected_NOA
RNF212,54.90736878370632,17.64190599581695
PRSS36,28.34530644861039,1.0365511904825286
ZNF543,34.93943760617948,11.832908000316799
TMEM151B,0.0,0.0
GALNT11,159.3546470781759,181.56607512967125
SLITRK1,1.0092224123295441,13.469144796733463
LINC02907,0.0,0.0
FAM230I,0.0,0.0
WDR6,225.47875409271407,50.08605841060157
PRM3,0.0,0.0
TNP2,0.0,0.0
SPAG11A,0.0,0.0
GEN1,311.88777429829776,255.38616221697487
TMPRSS9,34.905976245474065,0.9441412583066083
AQP11,120.41933572489296,229.82679546858634
TMEM11,106.11699832047829,578.2086886123751
ZNF354B,49.84467067159182,16.40808813684683
KCNG2,0.0,0.0
SHISA3,0.0,0.0
OR2D3,0.0,0.0
CALML3,18.77230714377189,0.0
CALML5,0.0,0.0
ZFAND2A,49.33665073041073,110.27147038449655
PLEKHM3,140.13423216763366,12.627935060155991
ZNF223,18.984044911680048,65.23402325395749
HTR1A,74.71645344915791,1.0291733266625525
CCDC185,0.0,0.0
FAM220A,35.167271065882915,19.47362232658387
DNAJC22,1.9490192911701798,22.58785428030305
NEUROG2,12.543174524127185,0.0
CEP295NL,0.0,0.0
BEND3,25.373765684567072,9.199746078706758
CTDP1-DT,0.0,0.0
NT5DC1,308.367456929612,536.5021893643964
RPS3AP5,0.0,3.092457774296789
TIMM23B-AGAP6,127.28537376314776,55.73103773582577
GLDC,25.48464499573302,3.0380962351464462
COX14,223.9668219427782,1074.3636872143288
LINC00314,0.0,0.0
H3P16,0.0,5.09442785167059
MCMDC2,26.807246143120224,9.817175298120059
TUBAL3,16.878060251276185,26.700503098873796
RPL10P16,1.0505703101328558,5.764204568910434
P4HTM,148.10046094159605,312.6786996862065
UCN3,1.8939545714131525,11.742683588065942
DTX3,244.3035819719326,24.344365620801135
KLHL11,22.01174806431875,17.045066125116243
NECAP1P1,0.0,0.0
AMBN,0.0,0.0
CTXN1,70.71913030170595,27.69958263528113
SLC25A20,92.09268004355408,65.67063130779913
CA8,70.0337149648352,120.32265042066426
CKS1BP6,0.0,0.0
CD28,0.0,0.0
EPM2AIP1,750.932329593514,546.0278273379012
ERBB4,519.8255009132221,438.88255795184745
MAF,1401.9077993976778,1422.828866481009
CTNNBIP1,177.05752943096,181.8538746662413
OR6B3,0.0,7.517835997638424
DEFB125,0.0,0.0
GAPDHP29,0.0,0.0
PSAPL1,25.651921019450803,84.65121553172204
OTOS,0.0,0.0
GTPBP6,807.9818593527758,77.08643787776994
ERN1,187.56138560248615,36.03643775272792
GPR35,60.08448496940075,37.24344865786301
ACTG1P1,0.0,0.0
ENSG00000178636,0.9625683536407579,0.0
C10orf53,44.32972623641609,2.257833773507926
PPIAP33,0.0,0.0
ARMC10P1,0.0,0.9200334657296283
CSRNP3,128.11357046886906,280.50956541224593
ZNF713,83.3138263368339,8.438275053517799
PARP10,41.55751152656631,0.0
DYNAP,87.73972995157573,16.34278454519983
SUZ12,313.28907907256115,319.9541245160618
NSUN3,264.2296414640318,367.1147817282002
KCTD12,1598.8372892959767,637.7309885653814
DHFR2,136.179546958019,162.22067015821096
ENSG00000178715,0.0,11.84149742990017
RPP25,61.175220668266995,7.538873303661003
GRINA,162.3476674482565,234.80447384617142
C5orf64,174.82798046446808,14.567165903237669
GLULP4,7.186308943992867,0.0
THBD,40.07688766166208,0.0
GP5,8.129785087821679,0.0
LMO7DN,0.0,0.8371823446924576
COX5A,153.22530871201855,3454.9273616503165
STX19,0.0,0.0
ERFE,11.313399848136362,0.0
FAM219B,34.57446404398158,167.1072234217147
H2BC2P,0.0,0.0
ZHX2,52.498113075780005,46.19543513740602
CPN2,12.625130773796695,15.772484508069267
CPNE7,0.0,0.0
C5orf46,0.944630731876366,17.28705234124561
CD300LB,0.0,0.0
GDPD4,15.265104346984188,1.8927789633084666
RIIAD1,0.0,0.0
MPI,224.43382740313885,88.08704981047144
ADORA2A-AS1,21.926773037100673,0.0
H1-8,0.0,0.0
TRIM73,66.25216680969338,28.613410228344215
OPLAH,28.641555303916416,0.0
TMEM52,74.61238516632454,1096.9201316086717
TMEM139,0.0,0.0
RNF186,0.0,0.0
ENSG00000178836,0.0,0.0
EFCAB13,68.42212212721323,35.10473466806618
MSC,17.669559583357653,13.216655443261862
APOLD1,53.689121581680254,72.13455201696827
RFLNA,18.122633877439057,2.853125516584432
EXOSC4,105.07769132242355,626.1839021916488
DPY19L3,254.94325454416227,294.77486716731926
TAF7,795.4095920184161,2484.1148729122024
ZNF852,4.100243379265634,28.790509570361223
FOXE1,7.3712938881195775,0.0
PFAS,53.35251199506294,12.78317413499434
HYI,179.94587846879233,123.30612973348029
CYBC1,115.29208933733321,226.91069266329652
TPRX1,0.0,0.0
LGALS7B,8.567014652868748,0.0
ZNF552,77.17039623431589,8.930577663132826
SMIM10L2A,266.9830112663585,79.43922022768338
GAK,256.93338306030086,375.43264817077704
ZBTB7A,316.86306063582884,368.85506865820116
TUFM,196.00441216881555,687.7820530219893
ERICH3,32.68732400906006,0.0
RMI1,52.16628112140647,75.84139645856688
CTC1,132.007981606242,27.26560172430651
FBXO34,210.24659465150634,738.1948822822125
LINC00324,22.002555739080577,14.06149222711134
SELENOW,230.55519719580727,827.3460050079653
EIF3K,153.36462831464397,866.6717373134944
MRFAP1L1,187.57519320075843,270.55326515403067
SNX18,261.6143937625815,290.53362848556907
EXD1,12.893583849033613,2.291712456501984
AURKB,1.0434679622697134,0.0
TAS1R2,0.0,0.0
C14orf39,0.0,2.1312300103233315
MRFAP1,771.8445497804157,2355.529026951409
C3orf38,105.07946601350355,276.70107836229244
KLHDC7A,0.0,0.0
ENSG00000179028,16.332466792529768,0.0
TMEM107,37.99344240964842,188.93024146699764
NSA2P3,0.0,0.0
ENSG00000179038,22.958310958431362,0.0
RRS1,11.149908643496122,39.71534388162669
EXOC3L1,0.0,0.9188933585813344
TRIML2,3.308727760899852,10.04640387080719
RCC2,112.23963697608403,1.9196516467399902
OR13D1,0.0,0.0
IGSF22,11.884424711058173,0.0
C9orf50,7.903740010863226,0.0
ZFP42,3.129109997818965,13.161519517857279
ENSG00000179066,177.64531549002731,9.969323803945976
CCDC89,14.282315475483712,24.656856948521984
TAAR3P,0.0,0.0
LINC02913,0.0,0.0
FAM133A,188.13085421323836,1136.6520564520044
DPM3,161.2961935115147,806.0975530123027
C12orf42,3.6637963977070807,1.0157911289519639
CYC1,167.09607560848485,1081.7182433718556
PER1,615.6446032381085,11.998415703677315
HTR1F,19.07029204996758,0.0
H3P47,0.8896657313590431,3.4904992584317593
TMTC2,55.886871028012756,36.835616653620164
HES7,0.0,0.0
FARSA,137.5134494617541,233.66049059298865
SPTY2D1,175.01844247728175,218.88828171011056
ENSG00000179131,0.0,0.0
C10orf67,37.36451074304283,40.81928137895885
SAMD4B,454.22993940759727,864.3775562243229
LINC00670,56.05201768136271,11.847534426714928
MTUS2-AS1,0.0,0.0
CYP11B2,0.0,0.0
GIMAP7,16.84697953396992,0.0
ALOXE3,3.8453571601634495,0.0
EDC3,64.86782970329023,41.23646100950161
TCAIM,146.2315490301171,241.60440184076663
RPS2P28,0.0,0.0
FUCA1,200.72998255270622,53.754098781582684
PXT1,45.2903072334151,36.06405833385299
GGN,0.0,0.0
OR7E97P,0.0,0.0
HNRNPCL1,0.0,0.0
TMEM125,0.0,0.0
ZNF664,569.073933974374,60.21128789385329
SIGLECL1,0.0,0.0
CALR,1393.2620382320117,1346.3721425257756
LINC00311,10.017169959545946,0.0
MAGED1,1706.692542744048,2020.3832611393443
GVQW3,143.98291132594213,53.36747525715553
LDLRAD3,216.1621199683851,39.88326572610292
CDH4,0.0,0.0
ENSG00000179253,16.31473327658088,24.89751500275996
SMCO3,3.654535452203538,0.0
RAD23A,274.4257802768857,557.1239235562244
PCARE,0.0,0.0
GADD45GIP1,117.98492490518986,1135.044923691327
MEIS3P1,30.777272557220847,0.0
DAND5,30.27731813789901,9.253611835561125
TMEM151A,0.0,0.0
PTPN11,805.3884535780714,515.4422652423533
NSUN7,28.368429501988413,3.897741690511215
RTL3,24.521999222344796,0.0
FAM156B,149.22185015095195,21.882809733733247
WSCD1,0.0,0.0
RAB39A,11.704046862435243,0.0
CLK3,228.23282052351934,378.1171316169179
ENSG00000179342,0.0,0.0
HLA-DQB1,89.84723304491754,16.97924165996766
GATA2,12.995815267427044,0.0
ARID3B,48.14314644275888,12.315736357939738
HMGN2P46,15.212797003380093,3.053879329032204
TMEM31,0.0,6.396113663744127
PACS2,245.19016461068318,11.373083757514562
OR4K11P,3.006450732664681,0.0
ELMOD2,117.89629914525699,192.9354928384563
EGR3,193.48360448178371,0.0
CATSPERE,19.928212585177032,32.23102005236627
GPC5,103.20908336029622,163.01844080927037
VWA1,303.42475955497105,166.25634972105703
LINC00174,229.0993716423103,104.42362480456895
DNAJB8,11.240713984397068,1.0956307095422622
GEMIN4,163.41150228242998,40.38295545305751
HNRNPCL4,0.0,0.0
OR6W1P,0.0,0.0
IL6-AS1,0.0,1.069466749437788
FJX1,0.0,1.055459395038519
OR13C6P,0.0,0.0
SLC24A3-AS1,15.913231043299445,1.0196850256036205
LINC01699,0.0,0.0
KLHL28,108.53918535597661,121.26946728777651
MKRN3,7.2341710286070064,5.126813764359156
ZBTB18,237.88598400346456,164.1247577402662
EEF1A1P27,6.198522045317155,0.0
OR9A2,0.9136588319618952,0.0
C14orf28,48.09894234401081,100.81909352984218
ALOX12B,0.0,14.80144224942061
SLC17A8,24.148345854972078,231.63802434997683
EIF3J-DT,61.20628954284515,388.90670678082324
SHARPIN,19.575879588479722,176.53614128985717
LBX2,0.9687344957894637,0.0
DNHD1,298.99076998903985,78.62595743852775
SLITRK4,1154.2063429791456,965.7746808116684
HTR1D,1.997893903720106,0.8975069390776939
GCC1,114.82813177924803,65.12041878414138
LSMEM2,3.0799066618985416,0.0
NBPF17P,0.0,0.9824681471009399
ENSG00000179577,1.0053720502591026,0.9572693383773505
RNF151,1.0342102759123104,0.0
CIITA,143.84319155968916,45.465173736110685
ZFPM1,128.53384107559648,23.81412578851496
ALOX15B,2.0779006918926024,1.0071162105464186
PLD6,60.01995642852859,16.078876448633658
GPHB5,0.0,0.0
GRM8,37.48047393473962,1.030757067136685
CDC42EP4,242.48857378980094,422.51695659564484
DGKZP1,0.0,0.0
OR2AP1,0.0,0.0
OR6C4,55.5815840826683,9.945419853707282
ZBTB42,9.990703132650953,0.9914427674971705
LACC1,274.7577342290241,319.77317443305196
MAF1,213.13326370748126,501.8348328625836
TPPP2,0.0,0.0
FCER1A,31.155428912504256,0.0
RPRML,8.793811100062733,0.0
ARL14,0.0,0.0
LINC00305,5.136041768805303,0.0
OR6C2,0.0,4.038658974857965
WDR97,11.269160180395069,8.022196674839424
NLRP8,10.218109316953036,1.890917639070979
PCED1B,175.21323350183656,295.09086957967787
SPEN-AS1,9.619634038837013,429.7383941276514
APOBEC3B,0.0,2.0911618889824766
SYCN,85.48822782885027,1944.882972994901
ENSG00000179755,0.0,0.0
PIPOX,6.314228696926189,8.128384884080399
ATP8B5P,30.056734640796645,6.87107173186192
FOXS1,11.440229612118017,2.983963945595971
ATOH7,0.0,0.0
CDH5,86.76826696400889,35.58244615014189
LRRC3B,0.0,0.9790800054053966
OR7E22P,0.0,0.0
FAM216B,58.54408992256783,0.0
MRGPRX4,20.422859672942995,0.0
PCBP1-AS1,1364.8290867327,1091.4137778210306
MYADM,456.27535529589017,46.17567874481192
MRGPRX3,19.168317297393816,1.0338609404443706
MROH1,66.76362452121734,18.216340595135456
SERTAD2,502.31699847880236,112.77093686038127
PIK3CD-AS1,21.209773635531977,0.0
AKAP5,13.324632814691798,8.789550134582035
NKPD1,11.904840159984555,0.0
GIPC3,14.839988031409186,0.0
RNF227,63.6182723413669,8.617951785284697
CITED4,80.81319251660854,67.91191101699025
ABCA13,21.74814261838346,3.1011835184127117
NLRP11,2.199697328211692,3.8496070063477696
TIGD5,3.1151030010352803,23.607205317395575
PDXDC1,117.54006221616639,103.54744961472369
PHC1P1,3.9748350858799615,0.0
CFAP276,10.193632561260015,0.0
ZNF154,77.50541826662031,25.940116831200292
R3HDM2,1208.3161699094728,1364.8306343673162
B3GNT3,0.0,0.0
ITLN1,0.0,34.53723179503863
NRXN1,92.04171790453883,62.42911618938285
SEPHS2,146.40853533463383,108.50104860164167
OR10A7,11.741293091443112,0.0
GPBAR1,0.0,7.246569506275872
ZNF784,20.25151695759007,0.0
ZNF648,0.0,6.6661718252742395
C14orf119,225.54191888864509,490.2615895874831
CCR8,0.0,0.0
LINC00652,186.85562062183132,55.165156435692026
GOLGA8J,24.182497973579384,3.71075598368676
BBS10,13.798583446958148,8.895845191644504
FIZ1,74.97115170054188,29.082140533837716
PUF60,5.701650438601522,0.0
SSC5D,414.2522670401745,11.56017633668865
DCTPP1,150.95846234525433,358.1093234608194
ZNF771,29.833478236521355,130.74478681288824
PPP1R14BP3,0.0,0.0
NAIPP2,0.0,0.0
TSHZ1,297.80392907173905,85.56553521830496
PSTK,55.006716198244916,123.93002391271553
SPDYE7P,10.102953669663572,6.028187924672734
RPA3P1,0.0,0.0
SOCS4,131.6344730565691,199.77034913375107
ZADH2,221.9189338941762,208.27253450659245
ENSG00000180015,0.0,2.2504663799418827
OR1E1,14.047625516188223,0.0
ENSG00000180019,0.0,0.0
ZNF48,34.52905533537242,2.695552191412912
OR1R1P,0.0,9.11327365878588
GARIN5B,0.0,0.0
C3orf80,6.03510747479452,0.0
NKX2-6,5.222382817476889,0.0
TMEM150B,5.234902438318264,0.0
LINC02870,0.0,0.0
OR3A4P,3.666621346218688,0.0
ANKRD18A,420.57252609194313,555.9503655017929
WFDC11,34.34774536294165,0.9229945386360768
TMEM86B,15.844510771062835,0.9227547703626997
OR3A1,7.508777682245736,5.705137279358519
SEPTIN1,36.30965066580527,16.580576627420083
TRNAU1AP,28.73153449553228,69.39204088692543
EXOC3,115.53860232006681,112.58398099669355
ACER2P1,0.0,0.0
TDRD6,26.269909036353813,1.0781876441153786
C12orf40,31.0795500146421,0.0
CSNK1A1L,27.52263225753526,0.0
ACTA2-AS1,0.0,0.0
HMGN2P9,0.0,0.0
XIAPP3,123.712052210828,0.0
LYNX1,182.11314648892184,0.0
RPS12P23,0.0,0.0
TH,0.0,0.0
FAR2P1,49.37096990939505,24.532360744651633
MED14,169.43520342184462,12.300021232048566
FAHD1,113.4489582418954,244.35667264347046
HMGB1P14,0.0,0.9572426105028857
TDRP,38.46263260646625,44.94849924377351
RCC1,16.257574497870444,1.8986006509528495
WFDC9,0.0,0.0
MYLPF,4.308060491893832,8.373034639011793
F2,0.0,0.0
ENSG00000180211,0.0,0.8697030301266903
GARIN6,23.976943850465705,0.0
TPT1P10,0.0,0.0
PRKRA,471.85109326022905,414.59524840041996
HERC2P3,140.26248635785265,27.092397122546956
NACAP2,0.0,0.0
ZNRF2,64.97862507514449,0.0
RRH,5.0059833980087385,0.0
SLC9A4,82.18486759218625,1.0948882998621619
ZNF816,23.831624158776975,2.77139242241193
PRNT,0.0,0.0
FGD6,209.7369325128076,56.22774782870021
ADGRD2,6.630073473196999,3.1914869855958576
GPR139,0.0,0.9315507992071341
LINC01869,0.0,0.0
CNEP1R1P1,0.0,0.0
PLD5,55.533660012232986,2230.329030036749
OAZ2,513.8760851578907,754.0327572574328
WFDC10A,0.0,0.0
PNPLA1,0.0,5.8207595533146
ALX1,0.0,0.0
CCDC43,187.68904969621778,798.2678436155929
KCTD4,21.44511078001532,0.0
MEIOC,63.74988554990197,176.5054359073223
FZD2,38.143611013012666,10.860002079762193
TIGD2,36.20109054895982,80.15531850015455
ITPRID1,23.52258091534373,3.075475233360762
HCLS1,55.53685365423171,2.6921883993258686
MTURN,42.73549701114848,17.55140341819882
ZNF609,581.1507983171688,252.8695992274029
PAK2,670.2871488441274,1476.1634282244966
CCDC66,132.21591221322532,160.19756290732553
DEFB124,28.070746984391725,0.0
EMC3-AS1,16.23289985501827,67.96244927073151
KRTAP9-7,0.0,0.0
ATP5F1EP2,0.0,0.0
MCFD2,927.9178889549212,678.6485649958655
OR10AA1P,17.9594223045876,0.0
LINC00304,10.769189393666599,0.0
HARBI1,9.5441650329229,14.608468267336775
DEFB123,425.57238441931037,5973.765605624371
C11orf71,207.53578829322151,205.0155907039373
CYP8B1,0.0,4.8793365575564165
OR6K6,0.0,0.0
OR6K4P,4.220391735709327,0.0
TPRXL,43.33411342107941,0.0
SERTM1,17.250257026052193,0.0
GAS1,47.061377154823035,0.8821633774171536
ARHGAP45,29.17212379424183,1.0259372785209675
ENSG00000180458,0.0,44.58138987071468
OR10Q1,0.0,0.0
ZNF571,150.3169728215627,45.08560625600878
GLIPR1L2,75.16148063848729,17.21046303175854
DEFB119,1900.6081374572302,40741.95103306124
MIGA1,244.1486180381905,234.30606807131772
KCNE1,124.80340452164334,23.9560809857229
DIP2C-AS1,351.0853592235301,109.5517864936343
NRIP1,389.11401229184315,318.2042417302244
ZSCAN4,3.2376579887917094,7.260191721351417
BHLHA15,0.0,0.0
RNF182,15.743496519027007,5.521261880215152
LINC02908,16.473109139030942,7.819457948989674
TSPYL5,548.9049232607863,175.3243420689038
FUT7,0.0,0.0
H2AC6,103.10482033394189,641.188379752397
EIF2S3B,3.1929112780495394,4.080731889679287
SRP9P1,0.0,0.0
SKIDA1,62.21584219516404,315.9498378164985
H2BC4,42.6508257497601,121.13146489074907
ZBTB12BP,0.0,0.0
MB21D2,44.551116940607464,102.10695742292447
GSX2,0.0,0.0
SSTR2,763.9598685380786,48.13115451124301
ZNF594,113.13878327893369,46.74793661217724
PCGF5,265.42159033304875,26.40236846636465
SLC47A2,31.90104371621468,5.209597983044947
PRF1,6.934824799817433,2.8126809284706997
OR2A4,0.0,0.0
MAB21L1,0.0,19.85584032959049
RPL21P8,1.021813884265889,4.464829585074028
VN1R3,16.02112338873322,0.0
YOD1,43.19926927873472,64.10726167755188
EXOC5P1,1.8467721977484755,0.0
TMEM64,565.367406014311,80.67562818662992
C3orf22,0.0,0.0
OR10K2,22.061501311492453,3.5495068805819763
LINC02363,15.877221069069517,1.0747258610075616
OR5AZ1P,0.0,0.0
CHRM4,8.648766905263734,0.0
OR51A9P,0.0,0.0
SHISA2,3.936508898087318,932.4801603446224
S1PR5,10.110824617641983,1.084683704681224
CLRN3,17.665040123220162,0.0
SMG1P3,375.9109136037487,96.79548361036211
GPR157,63.44990888353971,64.26285346690365
PIPSL,47.486658632214855,0.0
CHST13,0.0,50.160231045471484
WDFY3-AS2,77.36191945446522,114.11823946257178
OR7E129P,0.0,1.0743141532107492
AGTR2,0.0,0.0
SLC36A4,172.54253384403546,160.6792641876543
ZDHHC20,255.04189478149704,48.03273341208737
ANKRD30B,24.034537252533816,3.204836161862058
OR51E1,1.8182117890024299,0.0
ZFP3,76.40179044631587,107.21808318791221
ARSJ,0.0,1.1030643851111823
ENSG00000180803,0.0,0.0
HOXC9,4.046504801833025,0.0
MAP3K15,78.80254072424441,0.0
PPA1,751.5585441561176,3312.062512397445
HOXC10,11.30279969322949,0.0
PSMG4,143.2462734787235,629.605881965031
BHLHE22,25.53350500160429,0.0
MAP6D1,35.99995849445423,0.0
CSNK1G2-AS1,0.0,0.0
ZNF443,7.382128370571527,0.0
LINC01559,3.9312777119846745,0.0
PDIA3P1,86.7809070737937,88.79194577918163
LINC01555,35.61181691097936,1.0143307438254396
CXCR2,16.41045125090149,3.7856765656960785
DEFB112,0.0,0.0
GREM2,0.9965977204753347,0.9909382971635203
C11orf42,0.0,0.0
SSR4,451.6567570687787,3753.1633974149
CAPS2,43.59343577137441,9.239420338458087
ZNF792,21.240325887214855,0.0
CUEDC1,95.89392944703334,2.2000657119844518
SCRIB,85.09739130793048,52.364024930285645
KCTD2,584.042801258802,220.4829636787835
D2HGDH,153.97935252629574,6.015725321369799
OR52B1P,0.0,0.0
TTTY11,19.46253689496519,0.0
OR56B3P,0.0,0.0
OXTR,42.390574753409005,1.9230861895590963
CMTR2,128.50888118071603,111.85469348777788
OR56B4,0.0,1.0230188551428938
FAM83H,51.79452329352551,69.02190856640163
OR7E18P,0.0,0.0
GPR62,0.0,0.0
OR56A1,61.11996691812243,8.010019040073482
ZNF572,41.900705874108745,5.541454157217574
ST20,60.40419689284747,235.44052673042714
PITPNB,225.2295153901489,358.68909085298776
TCEAL8,218.4929521969541,1986.0952036043414
OR52E4,5.073756049299738,0.0
LRRC57,329.8952454593435,152.9620960919153
OR52N2,0.0,0.0
MRPL14,43.78514003067991,1079.3814755845149
GPR137C,75.8022374306347,67.65227731394668
C1orf105,0.0,2.308160379810391
OR52N1,0.9916499790327622,0.0
BBS12,37.895585339023576,14.668769834259514
ZFP82,21.953593499439503,67.59703960033261
OR52N5,0.0,0.0
LSMEM1,35.331413472388334,3.2766824193711455
OR56B2P,0.0,0.0
NQO1,180.38495428307365,158.63803394106165
OR56B1,0.0,0.0
AEN,43.441151413894595,17.839456154396146
FKRP,108.96756957683105,151.48841557486242
TRAPPC5,72.9024790005066,1362.9351644918179
RPH3AL,51.67974823658652,12.687125802420642
SLC25A42,66.64658360974423,8.971148971331319
FCRL6,0.0,0.0
METTL23,94.57877599686849,675.262147015185
SLC26A11,88.75442701378304,28.251972674953837
HIGD1A,411.3398236302589,1221.5729060126434
CHRM2,41.278059083067056,0.0
OR52N4,0.0,0.0
MAPK15,0.0,0.0
EHMT1,562.5714407039214,579.308499397909
ADIPOQ,3.0658278569759134,1.0039169608772596
LINC02878,5.35858247595936,3.042362611718244
ENTR1P2,0.0,0.0
F2R,228.23254387444914,269.83950665041414
OR52P1,0.0,0.0
ENSG00000181123,6.629921292572406,0.0
HLA-V,236.54021175414042,15.84053334673083
ZNF707,32.870368614119656,55.25277808153124
MUC16,83.0882575333007,2.743155585330469
NPM1,1623.8730652006316,2157.9119083193295
FER1L6-AS1,5.01551704067766,0.0
PJA1,634.5394648963976,358.4152960828623
DHTKD1,135.39306598570676,216.9290389722627
PENK,498.50992237000435,58.41762395627162
H2BU2P,0.0,0.0
HECW1-IT1,5.542654327210511,0.0
OR8G2P,0.0,0.0
C4orf50,52.35755910394197,10.148662568063717
H2AW,30.099184814645188,140.69742705464313
ZNF746,328.76893634656386,60.49035122735986
POLR2A,38.077794439799824,0.9678215693773755
DLSTP1,0.0,0.0
TMEM132C,117.54654759094649,4.19757101224657
SLC25A41,0.0,0.0
MTHFD2P7,0.0,0.0
TLCD5,106.72048193261959,374.9056559341768
OR5AK2,0.0,0.0
FRAT2,54.13442423189668,77.1933436337039
OR5AK3P,0.0,0.0
TMEM102,0.0,0.0
TMEM132E,0.0,0.0
OR5G1P,0.0,0.0
ZNF322,210.42823907329102,867.9913662653204
NME9,28.734792847031738,31.47254422821419
SPEM1,0.0,0.0
OR9G3P,5.35821588460788,0.0
HEPHL1,28.72426787263754,3.8672176362964024
LRRC75A,258.6897160116591,33.662686138133154
OFCC1,3.934997657174235,0.0
CTAGE10P,0.0,0.0
HSP90AA6P,0.0,0.0
OR5M8,0.0,0.0
CCL13,31.231108129101123,0.0
CFAP65,24.03206030591496,13.534743299772172
DDX60L,221.21041198316445,57.500629675303415
SYNE4,10.391553279033413,0.0
OGFOD3,105.37435321196789,48.69953576480805
WASHC1,97.59767192266771,7.549426167029832
UTS2R,27.23285011458873,185.48778115749408
